"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"63","2012","20","Telangana","Adilabad","62.44","3.59","0.0","0.47","0.47","0.29","16.04","0.0","0.0","0.0","0.29","0.02","0.31","1.59","2.47","0.0","0.0","9.03","3.88","0.075"
"63","2013","20","Telangana","Adilabad","81.51","3.11","0.0","1.46","1.46","0.2","18.97","0.0","0.0","0.0","0.1","0.02","0.12","1.7","4.44","0.1","0.0","8.71","5.01","0.177"
"63","2014","20","Telangana","Adilabad","47.16","2.95","0.0","3.35","3.35","1.48","19.84","0.01","0.0","2.02","0.11","0.22","2.34","0.98","3.8","0.0","0.0","11.92","5.75","0.211"
"63","2015","20","Telangana","Adilabad","50.97","2.65","0.0","3.38","3.38","1.64","16.97","0.0","0.0","7.3","1.3","0.52","9.13","1.58","3.55","0.0","0.01","12.9","5.72","0.211"
"63","2016","20","Telangana","Adilabad","0.5","1.68","0.0","2.62","2.62","0.0","1.24","0.0","0.0","10.621","0.001","0.034","10.656","1.314","0.177","0.0","0.01","12.9","2.309","0.037"
"63","2017","20","Telangana","Adilabad","0.17","1.67","0.0","2.91","2.91","0.0","1.13","0.0","0.0","15.702","0.0","0.033","15.735","1.01","0.198","0.0","0.006","23.739","3.028","0.052"
"63","2018","20","Telangana","Adilabad","0.337","2.128","0.0","3.234","3.234","0.0","1.033","0.0","0.0","25.311","2.141","0.111","27.563","0.614","0.232","0.0","0.013","20.975","4.018","0.075"
"63","2019","20","Telangana","Adilabad","0.68","2.191","0.0","6.58","6.58","0.008","3.158","0.0","0.0","34.396","3.316","0.091","37.803","0.404","0.297","0.0","0.006","23.829","2.555","0.113"
"63","2020","20","Telangana","Adilabad","0.906","2.513","0.006","13.831","13.837","0.012","1.426","0.0","0.0","30.994","2.783","0.298","34.075","1.042","0.487","0.0","0.004","19.269","1.739","0.051"
"64","2011","5","Karnataka","Bangalore","10.65","0.01","0.0","0.0","0.0","0.0","4.13","3.1","0.0","0.0","1.11","0.51","1.62","1.19","0.0","0.0","1.21","0.0","19.54","1.312"
"64","2012","5","Karnataka","Bangalore","7.57","0.0","0.12","0.02","0.13","0.0","3.85","4.5","0.0","0.06","0.28","0.8","1.14","0.54","0.0","0.0","1.1","0.0","22.26","-1.0"
"64","2013","5","Karnataka","Bangalore","6.5","0.0","0.17","0.03","0.2","0.0","5.59","5.29","0.0","0.18","0.37","0.93","1.47","0.62","0.0","0.0","0.79","0.0","22.39","0.214"
"64","2014","5","Karnataka","Bangalore","6.11","0.0","0.13","0.04","0.17","0.0","6.17","4.44","0.0","0.13","2.04","0.68","2.85","0.36","0.01","0.0","1.04","0.0","20.53","-1.0"
"64","2015","5","Karnataka","Bangalore","4.84","0.0","0.0","0.0","0.0","0.01","3.74","2.6","0.0","0.05","0.45","0.7","1.2","0.34","0.0","0.0","0.81","0.0","21.47","1.031"
"64","2016","5","Karnataka","Bangalore","4.93","0.0","0.0","0.0","0.0","0.01","2.87","2.3","0.0","0.01","0.47","0.38","0.86","0.05","0.02","0.0","0.26","0.0","18.66","3.206"
"64","2017","5","Karnataka","Bangalore","5.22","0.0","0.0","0.0","0.0","0.0","2.05","1.75","0.0","0.01","0.18","0.21","0.39","0.03","0.0","0.0","0.27","0.0","19.07","3.72"
"64","2018","5","Karnataka","Bangalore","3.776","0.004","0.68","0.0","0.68","0.009","11.621","6.352","0.008","0.015","0.38","0.707","1.102","0.097","0.007","0.0","0.497","0.014","24.329","6.977"
"64","2019","5","Karnataka","Bangalore","3.442","0.0","1.266","0.519","1.785","0.006","3.611","4.002","0.007","0.112","0.228","0.531","0.871","0.055","0.015","0.007","0.643","0.006","29.916","7.753"
"64","2020","5","Karnataka","Bangalore","3.819","0.008","1.57","0.598","2.168","0.042","4.823","10.357","0.007","0.049","0.536","0.805","1.39","0.102","0.003","0.009","0.465","0.002","30.419","6.721"
"65","2011","5","Karnataka","Kolar","8.76","0.0","0.0","0.0","0.0","0.71","15.56","3.67","0.0","0.0","0.65","0.03","0.68","0.63","0.0","0.0","0.37","0.2","38.45","-1.0"
"65","2012","5","Karnataka","Kolar","6.31","0.0","0.0","0.0","0.0","0.21","16.86","2.73","0.0","0.0","0.31","0.01","0.31","0.57","0.0","0.0","0.39","0.16","39.63","-1.0"
"65","2013","5","Karnataka","Kolar","3.17","0.0","0.0","0.0","0.0","0.0","11.64","3.49","0.0","0.0","0.29","0.01","0.3","0.41","0.0","0.0","0.21","0.16","36.8","-1.0"
"65","2014","5","Karnataka","Kolar","0.87","0.0","0.0","0.0","0.0","0.0","10.09","1.81","0.0","0.0","0.33","0.0","0.33","0.44","0.0","0.0","0.18","0.07","35.91","0.082"
"65","2015","5","Karnataka","Kolar","1.43","0.0","0.0","0.0","0.0","0.01","10.44","2.34","0.0","0.0","1.75","0.1","1.85","0.4","0.0","0.0","0.21","0.1","35.73","0.9"
"65","2016","5","Karnataka","Kolar","2.53","0.0","0.0","0.0","0.0","0.0","12.44","2.34","0.0","0.0","1.89","0.06","1.95","0.5","0.0","0.0","0.18","0.11","34.29","6.649"
"65","2017","5","Karnataka","Kolar","1.56","0.0","0.0","0.0","0.0","0.08","11.55","3.5","0.0","0.0","1.14","0.03","1.17","0.33","0.0","0.0","0.22","0.04","34.03","1.003"
"65","2018","5","Karnataka","Kolar","3.786","0.004","1.927","0.0","1.927","0.035","11.838","7.611","0.003","0.036","0.181","0.41","0.627","1.137","0.006","0.012","0.258","0.118","57.87","4.336"
"65","2019","5","Karnataka","Kolar","1.669","0.001","0.505","0.834","1.339","0.02","7.194","6.514","0.003","0.143","0.405","0.763","1.311","1.099","0.0","0.063","0.161","0.208","51.63","3.142"
"65","2020","5","Karnataka","Kolar","8.917","0.008","0.201","0.519","0.72","0.032","7.256","6.668","0.013","0.167","0.242","0.859","1.268","1.497","0.007","0.063","0.157","0.13","75.812","4.929"
"66","2011","5","Karnataka","Tumkur","27.73","0.0","0.0","0.0","0.0","0.0","7.0","6.6","0.0","0.0","0.32","0.21","0.53","2.17","0.0","0.0","2.55","1.05","10.94","1.077"
"66","2012","5","Karnataka","Tumkur","14.35","0.0","0.0","0.22","0.22","0.03","7.23","9.63","0.0","0.22","0.44","1.17","1.83","5.55","0.0","0.04","2.57","0.96","10.85","1.814"
"66","2013","5","Karnataka","Tumkur","12.8","0.0","0.15","0.06","0.21","0.02","6.85","7.94","0.0","0.0","0.38","0.43","0.81","2.57","0.0","0.0","2.13","0.55","12.53","1.609"
"66","2014","5","Karnataka","Tumkur","9.49","0.0","0.01","0.45","0.46","0.0","4.45","5.37","0.0","0.01","1.63","0.2","1.84","4.17","0.0","0.02","2.18","1.32","11.36","0.631"
"66","2015","5","Karnataka","Tumkur","10.29","0.0","0.0","0.04","0.04","0.01","4.32","5.96","0.0","0.07","0.3","0.17","0.54","4.99","0.0","0.05","0.32","1.21","14.85","0.746"
"66","2016","5","Karnataka","Tumkur","10.2","0.0","0.0","0.0","0.0","0.0","3.24","4.94","0.0","0.0","0.58","0.16","0.75","6.37","0.0","0.14","0.86","0.85","14.61","2.094"
"66","2017","5","Karnataka","Tumkur","4.86","0.0","0.0","0.0","0.0","0.0","2.83","3.18","0.0","0.02","3.34","0.14","3.51","5.08","0.0","0.2","1.15","0.51","15.32","3.433"
"66","2018","5","Karnataka","Tumkur","6.945","0.005","0.032","0.0","0.032","0.026","3.551","3.691","0.02","0.003","0.151","0.032","0.186","5.395","0.0","0.427","0.879","0.883","20.154","1.208"
"66","2019","5","Karnataka","Tumkur","2.416","0.006","1.777","0.101","1.878","0.011","3.275","3.328","0.011","0.026","0.259","0.097","0.382","5.215","0.009","0.503","0.581","1.536","17.519","1.6"
"66","2020","5","Karnataka","Tumkur","4.064","0.007","1.709","0.098","1.807","0.004","3.21","2.532","0.063","0.0","0.518","0.043","0.561","7.114","0.001","0.694","0.574","1.609","23.448","2.019"
"67","2011","5","Karnataka","Mysore","136.44","0.0","0.41","0.0","0.41","0.2","20.9","2.43","0.0","0.0","0.08","2.01","2.09","0.17","0.6","0.0","31.66","0.32","30.02","-1.0"
"67","2012","5","Karnataka","Mysore","100.43","0.0","0.37","0.01","0.38","0.74","21.24","7.52","0.0","0.0","0.16","0.7","0.86","0.32","0.08","0.0","26.84","0.16","29.31","-1.0"
"67","2013","5","Karnataka","Mysore","117.63","0.0","0.48","0.0","0.48","0.27","15.36","8.17","0.0","0.01","0.08","2.59","2.68","0.07","0.21","0.0","20.14","0.01","26.04","-1.0"
"67","2014","5","Karnataka","Mysore","118.56","0.0","0.51","0.0","0.51","0.26","13.98","5.11","0.0","0.0","0.13","0.6","0.74","0.14","0.0","0.01","18.14","0.15","32.47","-1.0"
"67","2015","5","Karnataka","Mysore","107.4","0.0","0.29","0.0","0.29","0.26","28.52","5.79","0.0","0.01","0.13","0.57","0.71","0.07","0.74","0.02","15.0","0.1","31.5","0.0"
"67","2016","5","Karnataka","Mysore","72.46","0.0","0.22","0.01","0.23","0.02","13.89","2.69","0.0","0.02","0.2","0.26","0.47","0.14","0.0","0.02","10.19","0.62","31.82","0.017"
"67","2017","5","Karnataka","Mysore","68.14","0.0","0.06","0.0","0.06","0.15","18.85","6.15","0.0","0.14","0.27","0.02","0.43","0.03","0.0","0.0","10.94","0.27","34.83","0.0"
"67","2018","5","Karnataka","Mysore","110.18","0.004","0.392","0.001","0.393","0.255","17.877","8.304","0.011","0.016","0.184","0.165","0.365","0.061","0.0","0.0","24.912","0.407","51.272","0.884"
"67","2019","5","Karnataka","Mysore","92.232","0.021","5.843","1.43","7.273","0.346","19.019","9.678","0.023","0.028","0.115","1.994","2.137","0.062","0.013","0.015","27.961","0.326","71.689","1.689"
"67","2020","5","Karnataka","Mysore","101.311","0.026","0.669","0.112","0.781","0.099","27.046","13.668","0.049","1.719","0.051","2.364","4.134","0.209","0.0","0.002","27.504","0.705","84.268","3.224"
"68","2011","5","Karnataka","Mandya","74.1","0.0","0.0","0.0","0.0","0.0","0.96","10.92","0.0","0.0","0.12","4.08","4.2","0.1","0.0","0.0","43.35","0.0","9.06","0.0"
"68","2012","5","Karnataka","Mandya","50.09","0.0","0.23","0.01","0.23","0.0","0.7","11.89","0.0","0.01","1.5","2.88","4.39","0.16","0.03","0.0","40.88","0.0","11.77","0.681"
"68","2013","5","Karnataka","Mandya","65.39","0.0","0.25","0.01","0.25","0.0","0.96","11.18","0.0","0.01","0.44","1.99","2.43","0.09","0.35","0.0","33.07","0.0","11.64","0.333"
"68","2014","5","Karnataka","Mandya","66.88","0.0","0.13","0.0","0.13","0.02","2.27","13.32","0.0","0.01","0.14","1.04","1.19","0.29","0.06","0.0","33.81","0.0","12.61","0.417"
"68","2015","5","Karnataka","Mandya","58.36","0.0","0.13","0.02","0.14","0.0","1.91","12.57","0.0","0.01","0.15","1.23","1.39","0.08","0.15","0.0","36.47","0.0","13.88","1.405"
"68","2016","5","Karnataka","Mandya","43.66","0.0","0.0","0.0","0.0","0.0","1.13","8.9","0.0","0.0","0.2","0.51","0.72","0.08","0.04","0.0","22.87","0.0","11.26","1.085"
"68","2017","5","Karnataka","Mandya","33.85","0.0","0.0","0.0","0.0","0.0","7.59","29.81","0.0","0.01","0.01","0.01","0.03","0.13","0.0","0.0","20.94","0.0","9.03","0.049"
"68","2018","5","Karnataka","Mandya","68.03","0.0","0.062","0.0","0.062","0.0","1.53","16.345","0.002","0.068","0.017","0.218","0.303","0.145","0.0","0.0","56.474","0.002","6.76","0.071"
"68","2019","5","Karnataka","Mandya","66.652","0.0","0.446","0.066","0.512","0.0","3.125","17.069","0.001","0.001","0.003","0.067","0.071","0.019","0.0","0.0","61.317","0.0","9.789","0.199"
"68","2020","5","Karnataka","Mandya","73.957","0.0","0.0","0.001","0.001","0.001","3.96","32.558","0.0","0.004","0.0","0.02","0.024","0.128","0.002","0.0","59.039","0.0","14.585","1.5"
"69","2011","5","Karnataka","Hassan","43.25","0.0","0.0","0.0","0.0","0.0","7.07","1.41","0.0","0.02","0.0","0.42","0.44","0.3","0.0","0.0","5.35","0.0","11.56","0.137"
"69","2012","5","Karnataka","Hassan","39.91","0.0","0.13","0.0","0.13","0.0","8.11","5.79","0.0","0.0","0.18","1.09","1.27","0.14","0.1","0.0","4.14","0.01","13.35","0.065"
"69","2013","5","Karnataka","Hassan","39.61","0.0","0.18","0.0","0.18","0.04","12.22","0.67","0.0","0.05","0.03","1.14","1.22","0.16","0.0","0.0","4.59","0.0","13.42","0.0"
"69","2014","5","Karnataka","Hassan","36.65","0.0","0.03","0.0","0.03","0.0","24.65","2.46","0.0","0.0","0.0","0.03","0.03","0.06","0.0","0.0","2.6","0.0","11.78","0.0"
"69","2015","5","Karnataka","Hassan","34.52","0.0","0.0","0.0","0.0","0.0","5.18","3.97","0.0","0.0","0.0","0.02","0.02","0.13","0.0","0.0","1.53","0.0","12.05","0.0"
"69","2016","5","Karnataka","Hassan","16.38","0.0","0.0","0.0","0.0","0.0","5.68","3.02","0.0","0.0","0.0","0.01","0.01","0.03","0.0","0.0","2.04","0.0","12.6","0.0"
"69","2017","5","Karnataka","Hassan","11.18","0.0","0.0","0.01","0.01","0.0","4.74","4.97","0.0","0.01","0.0","0.01","0.02","0.12","0.0","0.0","2.16","0.0","15.79","0.0"
"69","2018","5","Karnataka","Hassan","41.782","0.0","0.0","0.0","0.0","0.001","3.723","5.082","0.0","0.0","0.016","0.714","0.73","0.08","0.0","0.0","4.053","0.0","10.954","0.041"
"69","2019","5","Karnataka","Hassan","29.054","0.005","0.593","0.108","0.701","0.018","10.712","9.759","0.006","0.266","0.125","0.819","1.21","0.072","0.004","0.0","4.301","0.01","12.762","0.271"
"69","2020","5","Karnataka","Hassan","27.266","0.002","3.023","0.037","3.06","0.024","37.97","19.466","0.038","0.227","0.148","1.655","2.03","0.27","0.011","0.0","3.129","0.322","13.676","3.256"
"70","2011","5","Karnataka","Shimoga","94.04","0.0","0.0","0.09","0.09","0.0","8.15","0.09","0.0","0.01","0.05","1.27","1.32","0.54","0.02","0.0","7.08","0.0","8.43","0.031"
"70","2012","5","Karnataka","Shimoga","78.3","0.0","0.0","0.06","0.07","0.0","9.86","0.09","0.0","0.0","0.02","0.74","0.76","0.21","0.01","0.0","7.64","0.0","8.76","0.02"
"70","2013","5","Karnataka","Shimoga","92.21","0.0","0.01","0.04","0.05","0.0","9.25","0.03","0.0","0.01","0.03","0.94","0.98","0.14","0.0","0.0","6.11","0.0","7.5","0.011"
"70","2014","5","Karnataka","Shimoga","90.75","0.0","0.0","0.05","0.05","0.0","7.53","0.04","0.0","0.0","0.03","0.85","0.89","0.12","0.01","0.0","6.42","0.0","7.59","0.034"
"70","2015","5","Karnataka","Shimoga","79.37","0.0","0.0","0.09","0.09","0.0","6.83","0.06","0.0","0.01","0.03","2.46","2.5","0.33","0.0","0.0","5.88","0.0","7.04","0.001"
"70","2016","5","Karnataka","Shimoga","73.07","0.0","0.02","0.05","0.07","0.0","5.71","0.19","0.0","0.01","0.17","0.5","0.68","0.04","0.0","0.0","2.63","0.02","6.86","0.012"
"70","2017","5","Karnataka","Shimoga","64.63","0.0","0.01","0.03","0.04","0.0","13.88","0.11","0.0","0.01","0.09","0.44","0.54","0.12","0.01","0.0","2.16","0.0","6.88","0.05"
"70","2018","5","Karnataka","Shimoga","81.02","0.001","0.001","0.047","0.048","0.0","9.815","0.021","0.006","0.003","0.005","0.292","0.3","0.077","0.007","0.0","2.131","0.003","8.849","1.2"
"70","2019","5","Karnataka","Shimoga","55.396","0.0","0.001","0.257","0.258","0.001","12.484","0.033","0.009","0.005","0.006","0.267","0.278","0.074","0.0","0.001","1.075","0.089","9.505","0.209"
"70","2020","5","Karnataka","Shimoga","57.311","0.001","0.026","0.452","0.478","0.007","14.224","0.172","0.026","0.008","0.059","1.836","1.903","0.245","0.015","0.001","0.961","0.173","19.034","0.208"
"71","2011","5","Karnataka","Chikmagalur","16.46","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.05","0.5","0.0","0.0","2.43","0.0","3.98","0.0"
"71","2012","5","Karnataka","Chikmagalur","13.41","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.02","0.12","0.0","0.0","3.09","0.0","7.99","0.0"
"71","2013","5","Karnataka","Chikmagalur","14.89","0.0","0.0","0.0","0.0","0.0","0.13","0.09","0.0","0.0","0.0","0.14","0.14","0.5","0.0","0.0","2.94","0.0","7.8","0.0"
"71","2014","5","Karnataka","Chikmagalur","15.7","0.0","0.0","0.0","0.0","0.0","0.11","0.0","0.0","0.0","0.0","0.24","0.24","0.23","0.0","0.0","2.5","0.05","8.2","0.028"
"71","2015","5","Karnataka","Chikmagalur","11.42","0.0","0.01","0.0","0.01","0.0","0.08","0.0","0.0","0.0","0.0","0.17","0.17","0.14","0.0","0.0","2.18","0.01","9.51","0.0"
"71","2016","5","Karnataka","Chikmagalur","11.22","0.0","0.01","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","0.16","0.0","0.0","1.81","0.0","7.55","0.0"
"71","2017","5","Karnataka","Chikmagalur","8.24","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.18","0.18","0.03","0.0","0.0","1.66","0.0","8.39","0.0"
"71","2018","5","Karnataka","Chikmagalur","5.389","0.0","0.0","0.0","0.0","0.006","0.0","0.0","0.005","0.0","0.0","0.148","0.148","0.012","0.0","0.001","0.642","0.0","4.849","0.291"
"71","2019","5","Karnataka","Chikmagalur","3.796","0.0","0.078","0.039","0.117","0.002","0.412","0.603","0.0","0.0","0.002","0.23","0.232","0.062","0.001","0.0","0.492","0.004","7.111","0.216"
"71","2020","5","Karnataka","Chikmagalur","3.292","0.0","0.0","0.024","0.024","0.0","0.791","0.892","0.001","0.001","0.0","0.099","0.1","0.009","0.0","0.0","0.323","0.011","9.894","0.13"
"72","2011","5","Karnataka","Chitradurga","150.76","0.99","2.26","5.68","7.93","0.0","34.34","4.48","0.0","1.68","0.56","1.32","3.55","8.08","0.0","0.0","10.19","9.08","30.57","-1.0"
"72","2012","5","Karnataka","Chitradurga","120.13","0.32","3.86","4.66","8.53","0.05","41.04","5.66","0.0","0.07","0.47","1.85","2.39","10.28","0.0","0.0","10.2","16.96","28.67","-1.0"
"72","2013","5","Karnataka","Chitradurga","129.68","0.24","2.13","1.87","3.99","0.0","32.1","4.3","0.0","0.05","0.37","1.49","1.91","4.86","0.0","0.0","12.41","13.14","41.03","-1.0"
"72","2014","5","Karnataka","Chitradurga","138.32","0.45","2.11","2.13","4.23","0.01","30.05","6.5","0.0","0.58","0.43","1.72","2.73","6.57","0.0","0.0","16.32","14.09","43.3","-1.0"
"72","2015","5","Karnataka","Chitradurga","98.6","0.44","3.2","2.4","5.6","0.03","34.0","7.56","0.0","0.19","0.54","1.82","2.57","9.15","0.0","0.0","5.74","8.99","51.19","0.0"
"72","2016","5","Karnataka","Chitradurga","77.75","0.23","1.71","2.48","4.19","0.01","26.49","8.53","0.0","0.33","2.13","1.62","4.07","2.95","0.0","0.0","5.68","5.39","61.13","0.014"
"72","2017","5","Karnataka","Chitradurga","65.98","0.39","1.57","2.24","3.82","0.13","28.58","11.94","0.0","0.18","0.55","1.48","2.2","3.73","0.0","0.0","3.8","5.65","62.12","0.048"
"72","2018","5","Karnataka","Chitradurga","126.512","0.348","1.143","0.518","1.661","0.0","17.17","5.798","0.004","0.084","0.56","1.045","1.689","0.839","0.0","0.022","2.101","1.821","50.264","0.865"
"72","2019","5","Karnataka","Chitradurga","105.391","0.442","1.429","1.545","2.974","0.032","24.077","11.113","0.026","1.214","0.165","1.295","2.674","4.887","0.001","0.004","2.307","3.276","56.698","1.476"
"72","2020","5","Karnataka","Chitradurga","130.276","0.544","1.33","2.112","3.442","0.041","41.702","20.072","0.108","0.555","0.221","2.266","3.042","24.681","0.006","0.095","2.054","3.89","71.04","1.693"
"73","2011","5","Karnataka","Bellary","116.17","0.51","6.91","12.39","19.3","2.95","40.05","0.71","0.0","26.98","1.89","2.31","31.17","14.05","0.0","0.0","9.47","19.3","10.17","0.014"
"73","2012","5","Karnataka","Bellary","109.15","0.25","4.81","13.71","18.51","2.11","39.94","0.3","0.0","22.23","1.81","2.27","26.3","13.5","0.0","0.0","11.62","36.45","9.45","0.013"
"73","2013","5","Karnataka","Bellary","110.55","0.01","7.93","10.38","18.31","1.23","34.1","0.38","0.0","27.34","0.73","1.2","29.27","16.76","0.0","0.0","8.57","37.93","10.03","0.0"
"73","2014","5","Karnataka","Bellary","118.67","0.03","5.73","12.38","18.1","1.39","29.78","0.34","0.0","14.04","0.86","1.89","16.79","11.93","0.05","0.0","9.42","47.72","13.32","0.0"
"73","2015","5","Karnataka","Bellary","93.67","0.01","6.11","13.68","19.79","1.69","30.96","0.48","0.0","3.55","0.85","4.52","8.93","10.47","0.02","0.0","9.86","37.36","19.17","0.0"
"73","2016","5","Karnataka","Bellary","86.51","0.04","6.88","8.91","15.79","2.56","28.13","0.75","0.0","4.69","2.71","1.39","8.79","6.45","0.22","0.0","9.17","20.89","18.57","0.0"
"73","2017","5","Karnataka","Bellary","101.6","0.55","4.09","17.0","21.09","1.13","30.2","1.0","0.0","6.32","1.54","1.53","9.38","8.67","0.0","0.0","7.27","27.36","19.58","0.0"
"73","2018","5","Karnataka","Bellary","137.804","0.007","1.253","7.485","8.738","0.767","25.886","3.596","0.045","2.165","2.813","1.922","6.9","6.343","0.014","0.0","14.154","22.27","19.526","0.43"
"73","2019","5","Karnataka","Bellary","131.028","0.096","2.42","9.422","11.842","1.894","28.115","7.573","0.044","0.797","2.03","2.841","5.668","12.725","0.006","0.001","13.216","33.318","22.706","0.547"
"73","2020","5","Karnataka","Bellary","181.895","0.097","2.401","8.41","10.811","1.341","34.894","12.954","0.053","0.394","1.709","3.475","5.578","24.908","0.008","0.0","15.036","21.163","35.373","0.478"
"74","2011","5","Karnataka","Dharwad","38.3","26.61","2.42","7.96","10.38","0.07","84.71","0.0","0.0","18.1","0.01","1.82","19.93","14.13","0.0","0.01","18.89","23.82","25.66","-1.0"
"74","2012","5","Karnataka","Dharwad","37.28","22.66","2.75","11.18","13.92","0.18","46.35","0.01","0.0","23.63","0.08","1.64","25.34","14.82","0.0","0.0","19.62","18.45","19.67","-1.0"
"74","2013","5","Karnataka","Dharwad","38.84","20.14","2.11","6.73","8.83","0.02","76.75","0.0","0.0","15.22","0.06","4.85","20.14","12.47","0.01","0.0","24.76","22.65","25.4","-1.0"
"74","2014","5","Karnataka","Dharwad","36.88","12.18","1.49","12.38","13.88","0.04","59.77","0.01","0.0","12.51","0.07","4.4","16.96","13.48","0.0","0.0","32.6","35.53","24.93","-1.0"
"74","2015","5","Karnataka","Dharwad","35.16","13.03","1.06","12.85","13.92","0.04","49.03","0.0","0.0","21.28","0.13","11.07","32.48","12.16","0.02","0.0","31.13","22.67","27.7","0.024"
"74","2016","5","Karnataka","Dharwad","30.01","9.44","1.28","15.83","17.1","0.02","59.85","0.0","0.0","15.65","0.08","15.11","30.85","9.41","0.0","0.01","25.29","27.82","23.43","0.056"
